exp,source,target,edges,density,t_dijkstra,t_floyd
0,48,15,2481,0.5012121212121212,6.156099971121876e-05,0.14148727399970085
1,79,87,2539,0.5129292929292929,0.00024104400017677108,0.14248020699960762
2,53,97,2555,0.5161616161616162,0.0003839759992843028,0.13913373000013962
3,33,46,2511,0.5072727272727273,0.00028450399986468256,0.13511903499966138
4,14,35,2503,0.5056565656565657,0.00012769200020557037,0.13319745700027852
5,82,9,2540,0.5131313131313131,0.000443116000496957,0.13479232999998203
6,15,8,2448,0.49454545454545457,0.00038599500021518907,0.13475693899999897
7,89,66,2484,0.5018181818181818,0.00039354599994112505,0.13465947700024117
8,54,35,2531,0.5113131313131313,0.000298384000416263,0.14233266500013997
9,71,65,2512,0.5074747474747475,0.00033018500016623875,0.1415232430008473
10,7,53,2544,0.5139393939393939,0.0003939649996027583,0.1414037320000716
11,72,28,2496,0.5042424242424243,0.0003863559995807009,0.14275498999995762
12,51,2,2516,0.5082828282828283,0.00026065399924846133,0.1430212749992279
13,56,33,2532,0.5115151515151515,0.0002041930001723813,0.1431216860000859
14,30,97,2550,0.5151515151515151,0.00041959600002883235,0.1396037160002379
15,28,30,2510,0.5070707070707071,0.00011760200050048297,0.1346911770006045
16,70,30,2474,0.4997979797979798,0.00013111199950799346,0.13242040500063013
17,11,97,2485,0.502020202020202,0.0004106149999643094,0.13279231099932076
18,84,26,2498,0.5046464646464647,0.00021865300004719757,0.13364569199984544
19,19,5,2492,0.5034343434343435,0.00033145500037790043,0.13291969300007622
20,5,91,2513,0.5076767676767677,0.0004072759993505315,0.13398296700052015
21,89,69,2464,0.49777777777777776,0.00036071500016987557,0.13264244699985284
22,95,5,2497,0.5044444444444445,7.784100034768926e-05,0.13432647099944006
23,57,88,2452,0.4953535353535354,0.00014242199995351257,0.13360236100015754
24,82,82,2534,0.5119191919191919,2.894000044761924e-05,0.13319639599922084
25,93,87,2462,0.49737373737373736,0.00016380200031562708,0.13455015399995318
26,41,28,2498,0.5046464646464647,7.430100049532484e-05,0.13375430399992183
27,15,17,2479,0.5008080808080808,0.0002915840004789061,0.13483273800011375
28,67,65,2485,0.502020202020202,0.00011633099984464934,0.13555032800013578
29,33,24,2481,0.5012121212121212,0.00034166499972343445,0.13413293700068607
30,55,29,2476,0.5002020202020202,0.0003474750001259963,0.13393912500032457
31,28,72,2575,0.5202020202020202,8.496100053889677e-05,0.1345465240001431
32,21,62,2519,0.5088888888888888,7.494100009353133e-05,0.1339515850004318
33,86,69,2514,0.5078787878787879,0.0002750040002865717,0.1336335700007112
34,68,78,2572,0.5195959595959596,0.0004266160003680852,0.1329484309999316
35,58,97,2481,0.5012121212121212,0.00020199200025672326,0.1338304330001847
36,4,84,2536,0.5123232323232323,0.0004076850000274135,0.1351345310004035
37,76,72,2496,0.5042424242424243,0.00042528500034677563,0.1340190459995938
38,56,79,2514,0.5078787878787879,0.00012590100050147157,0.13377573199977633
39,52,83,2616,0.5284848484848484,0.0002122530004271539,0.13273760700030834
40,72,85,2496,0.5042424242424243,0.0003497750003589317,0.13374492100047064
41,36,47,2480,0.501010101010101,5.600100030278554e-05,0.13315312299982907
42,48,58,2430,0.4909090909090909,0.00022744400030205725,0.13314099199942575
43,30,66,2481,0.5012121212121212,0.00017847199978859862,0.13455901199995424
44,97,19,2525,0.51010101010101,0.0002291430000695982,0.1342462879993036
45,70,47,2559,0.516969696969697,0.0004130359993723687,0.13763091599957988
46,87,28,2535,0.5121212121212121,0.00012279099973966368,0.13279621799938468
47,80,57,2497,0.5044444444444445,0.0003376849999767728,0.13462819300002593
48,93,89,2445,0.49393939393939396,0.0004447960000106832,0.13548376500057202
49,83,7,2505,0.5060606060606061,0.00041403600062039914,0.13562283600003866
50,41,12,2540,0.5131313131313131,7.726200055913068e-05,0.13293586899999355
51,52,25,2464,0.49777777777777776,0.0004185759999018046,0.13373933999992005
52,98,1,2510,0.5070707070707071,0.00022019300013198517,0.1351407800002562
53,70,99,2548,0.5147474747474747,0.00022409299981518416,0.133036761000767
54,10,55,2492,0.5034343434343435,0.0004238760002408526,0.13436408899997332
55,7,18,2507,0.5064646464646465,0.00013842199950886425,0.1354123540004366
56,41,48,2523,0.5096969696969696,0.00026949400034936843,0.13523027999963233
57,54,1,2540,0.5131313131313131,5.5170999985421076e-05,0.1326865450000696
