exp,source,target,edges,density,t_dijkstra,t_floyd
0,33,36,3453,0.6975757575757576,0.00016420199972344562,0.13238875299975916
1,76,35,3433,0.6935353535353536,0.00017783200019039214,0.13289611900017917
2,54,48,3432,0.6933333333333334,0.00043904500034841476,0.13338230499994097
3,28,98,3458,0.6985858585858585,0.0002550830004111049,0.13346758599982422
4,53,73,3424,0.6917171717171717,0.0002682229996935348,0.13363365800069005
5,41,65,3392,0.6852525252525252,0.0002166519998354488,0.13131573900045623
6,22,49,3440,0.694949494949495,0.00017921200014825445,0.13345980600024632
7,18,17,3421,0.6911111111111111,0.0003170039999531582,0.131758174999959
8,31,2,3398,0.6864646464646464,0.0003682350006783963,0.13101450499925704
9,42,0,3405,0.6878787878787879,0.0002918639993367833,0.1315758119999373
10,41,11,3402,0.6872727272727273,0.00021711299996240996,0.13202488699971582
11,89,57,3443,0.6955555555555556,0.0004350159997557057,0.13168901300014113
12,18,51,3459,0.6987878787878787,9.66220004556817e-05,0.13306704000024183
13,26,97,3466,0.7002020202020202,0.0005339560002539656,0.1319982679997338
14,11,68,3476,0.7022222222222222,0.00024535299962735735,0.1317533840001488
15,1,93,3524,0.711919191919192,0.0005410969997683424,0.13129896800001006
16,55,50,3391,0.685050505050505,0.00043419599933258723,0.1323336109999218
17,34,11,3400,0.6868686868686869,0.00014669200027128682,0.13141842000004544
18,49,96,3405,0.6878787878787879,0.00018692200046643848,0.1318145140003253
19,75,35,3451,0.6971717171717172,0.00016369200056942645,0.1324865429996862
20,6,64,3433,0.6935353535353536,0.00040661499951966107,0.13181210500079032
21,55,42,3409,0.6886868686868687,0.0002241629999844008,0.13234016099977453
22,21,6,3426,0.6921212121212121,0.0003974350001954008,0.13314209100008156
23,21,4,3417,0.6903030303030303,0.00016024199976527598,0.13418644400007906
24,86,70,3404,0.6876767676767677,0.00018276200080435956,0.13222198999937973
25,14,50,3392,0.6852525252525252,0.00027841300016007153,0.13335838300008618
26,52,53,3378,0.6824242424242424,0.000167981999766198,0.13287173799926677
27,70,88,3448,0.6965656565656566,0.0005143970001881826,0.13228641000023345
28,67,93,3458,0.6985858585858585,0.0005253569997876184,0.13325604199962982
29,25,91,3445,0.695959595959596,0.0002583639998192666,0.1322409290005453
30,12,48,3363,0.6793939393939394,0.00035235500035923906,0.13152332000026945
31,21,33,3429,0.6927272727272727,0.00042665499950089725,0.13267097500011005
32,6,9,3482,0.7034343434343434,0.0005211970001255395,0.13286809700002777
33,94,31,3431,0.6931313131313132,0.00021522199949686183,0.13294890900033351
34,62,28,3478,0.7026262626262626,0.00019166200036124792,0.1331544410004426
35,7,59,3499,0.7068686868686869,0.0002175330000682152,0.1307825009998851
36,0,38,3459,0.6987878787878787,0.0003944449999835342,0.13167072299984284
37,90,47,3402,0.6872727272727273,0.00038182499974936945,0.13277991600079986
38,25,85,3431,0.6931313131313132,0.0005264159999569529,0.13230246999955853
39,47,77,3393,0.6854545454545454,0.00045788599982188316,0.13189205399976345
40,50,98,3386,0.684040404040404,0.0005252959999779705,0.13165871199998946
41,69,79,3494,0.7058585858585859,0.0004631260007954552,0.1321432079994338
42,71,83,3431,0.6931313131313132,0.0004420550003487733,0.1350511139999071
43,41,23,3454,0.6977777777777778,0.00018142200042348122,0.13131242800045584
44,81,40,3414,0.6896969696969697,0.00021866299994144356,0.13335434200052987
45,38,35,3471,0.7012121212121212,0.00018548300067777745,0.13217938799971307
46,79,70,3451,0.6971717171717172,0.00046081599975877907,0.13465397900017706
47,9,4,3439,0.6947474747474748,0.0003782739995585871,0.13136558800033526
48,31,31,3391,0.685050505050505,3.161099994031247e-05,0.1332864209998661
49,67,75,3446,0.6961616161616162,0.00030931399942346616,0.1326969450001343
50,58,84,3390,0.6848484848484848,0.0005067370002507232,0.13306134899994504
51,42,22,3434,0.6937373737373738,0.0001463110002077883,0.1316089109996028
52,26,48,3464,0.6997979797979798,0.00042198500068479916,0.13346546399952786
53,45,90,3407,0.6882828282828283,0.0005044770005042665,0.13266869299968675
54,95,48,3444,0.6957575757575758,0.00044389499998942483,0.13307944899952417
55,40,35,3363,0.6793939393939394,0.0003783840002142824,0.132054935999804
56,95,55,3443,0.6955555555555556,0.00016943199989327695,0.1325026920003438
57,56,8,3453,0.6975757575757576,0.0004907459997411934,0.13187431400001515
58,87,18,3400,0.6868686868686869,0.00031587400007992983,0.13344624300043506
59,62,44,3429,0.6927272727272727,0.00023005300045042532,0.13315061899993452
60,59,7,3394,0.6856565656565656,0.00021298299998306902,0.13397893000001204
61,36,15,3388,0.6844444444444444,0.0003440039999986766,0.13258480300009978
62,84,59,3417,0.6903030303030303,0.000506295999912254,0.13336915200034127
63,66,3,3365,0.6797979797979798,0.00018257299961987883,0.13311904900001537
64,18,82,3384,0.6836363636363636,0.0005066870007794932,0.13253943200015783
65,30,40,3388,0.6844444444444444,0.0001686019995759125,0.13308241899994755
66,26,84,3434,0.6937373737373738,0.0004992160002075252,0.13358874499954254
67,24,25,3447,0.6963636363636364,0.00018701299995882437,0.1343858239997644
68,4,81,3422,0.6913131313131313,0.0003219239997633849,0.13335411200023373
69,47,52,3445,0.695959595959596,0.0004612359998645843,0.1330707879997135
70,58,55,3429,0.6927272727272727,0.00042695499996625585,0.1321438869999838
71,32,59,3463,0.6995959595959595,0.00045628499992744764,0.13159355999960098
72,89,27,3437,0.6943434343434344,0.00024168300024030032,0.13301911700000346
73,43,45,3431,0.6931313131313132,0.00046668499999213964,0.13323448000028293
74,45,24,3468,0.7006060606060606,0.00012241099921084242,0.13313120800012257
75,78,83,3430,0.692929292929293,0.00047621599969716044,0.1324758999999176
76,99,16,3418,0.6905050505050505,0.0002975430006699753,0.13324807999924815
77,74,9,3424,0.6917171717171717,0.0005533470002774266,0.1321674869996059
78,67,39,3451,0.6971717171717172,0.00039293400004680734,0.13217955700019957
79,94,73,3438,0.6945454545454546,0.00016897199930099305,0.1320568450000792
80,67,79,3363,0.6793939393939394,9.798100018088007e-05,0.13305439699979615
81,83,58,3380,0.6828282828282828,0.00020174199926259462,0.1329937370001062
82,64,76,3501,0.7072727272727273,0.00011168099990754854,0.1322396370005663
83,8,95,3461,0.6991919191919191,0.000529765999999654,0.13194629400004487
84,4,21,3437,0.6943434343434344,0.00022865299979457632,0.13397775900011766
85,42,84,3449,0.6967676767676768,0.0003180840003551566,0.13278189299944643
86,17,41,3476,0.7022222222222222,0.0003578650002964423,0.1328587649995825
87,40,58,3420,0.6909090909090909,0.00044145600077172276,0.13274816299963277
88,42,79,3422,0.6913131313131313,0.0002899040000556852,0.13390880699989793
89,88,72,3476,0.7022222222222222,0.0004717960000562016,0.1349803109997083
