exp,source,target,edges,density,t_dijkstra,t_floyd
0,18,62,2278,0.568789013732834,0.00016106600014609285,0.09766475900050864
1,61,38,2318,0.5787765293383271,0.0001275450003959122,0.0972503909997613
2,22,27,2325,0.5805243445692884,0.00013243499961390626,0.09680196299996169
3,67,50,2267,0.5660424469413233,0.00032616099997540005,0.09583385799942334
4,4,29,2338,0.5837702871410737,0.00038812399998278124,0.09636823799974081
5,66,79,2339,0.584019975031211,0.0003362520001246594,0.0977083349998793
6,36,73,2247,0.5610486891385768,0.0003042409998670337,0.09665365799992287
7,78,17,2322,0.5797752808988764,0.00015746600001875777,0.09693900799993571
8,1,25,2268,0.5662921348314607,0.00020425699949555565,0.0960471160005909
9,42,22,2253,0.5625468164794007,0.00022312799956125673,0.0968231940005353
10,64,3,2347,0.5860174781523096,0.00028301099973759847,0.09673062999991089
11,44,85,2345,0.5855181023720349,0.00020585699985531392,0.09629433100053575
12,9,84,2332,0.5822721598002497,8.642300053907093e-05,0.09645089600053325
13,52,54,2266,0.565792759051186,0.000309232000290649,0.0969877549996454
14,81,33,2291,0.5720349563046192,0.00020437800048966892,0.09512320700014243
15,29,44,2301,0.5745318352059925,0.00039437499981431756,0.09680927800036443
16,57,32,2282,0.5697877652933833,0.00033939200056920527,0.09577771100066457
17,82,89,2255,0.5630461922596754,0.0003546230000210926,0.09676537699942855
18,47,37,2279,0.5690387016229713,0.0002202480000050855,0.09720872300022165
19,58,49,2226,0.5558052434456929,0.00029995100067026215,0.09782337600063329
20,72,17,2302,0.5747815230961298,0.00024667800062161405,0.09624027700010629
21,27,84,2228,0.5563046192259675,0.00035606300025392557,0.09713026499957778
22,47,35,2346,0.5857677902621723,0.00029995100067026215,0.09699866099981591
23,22,31,2330,0.581772784019975,0.0002490289998604567,0.09593962200051465
24,31,14,2325,0.5805243445692884,4.679199992096983e-05,0.09703634200013767
25,71,9,2285,0.5705368289637952,0.00020046800000272924,0.0966654780004319
26,43,78,2274,0.5677902621722847,0.00029049100066913525,0.09593224200034456
27,55,38,2264,0.5652933832709114,0.0001317649994234671,0.0965461840005446
28,57,58,2269,0.566541822721598,0.0001681160001680837,0.09793627499948343
29,46,59,2326,0.5807740324594257,0.00030137100020510843,0.09643003000019235
30,10,24,2294,0.5727840199750313,0.00025729899971338455,0.09646144799989997
31,21,43,2294,0.5727840199750313,0.0001506750004409696,0.09625470899936772
32,25,55,2232,0.5573033707865168,0.00034435199995641597,0.09709297900008096
33,39,11,2301,0.5745318352059925,0.0002396990003035171,0.09683651999966969
34,47,51,2310,0.5767790262172284,0.00011465399984444957,0.09649942799933342
35,26,75,2307,0.5760299625468165,0.00021143799949641107,0.09736872899975424
36,33,56,2303,0.5750312109862672,0.0003407830008654855,0.09625322800002323
37,5,30,2264,0.5652933832709114,0.00023785899975337088,0.09704597699965234
38,52,5,2348,0.586267166042447,0.00036489299964159727,0.09633556199969462
39,23,85,2318,0.5787765293383271,0.0004021849999844562,0.09779131499999494
40,68,57,2246,0.5607990012484394,0.0002837799993358203,0.09648378300062177
41,24,85,2285,0.5705368289637952,0.00012552400039567146,0.09593109299930802
42,86,65,2269,0.566541822721598,0.00031338200005848194,0.09607029800008604
43,7,81,2319,0.5790262172284644,0.00031316100012190873,0.09636448899982497
44,56,51,2325,0.5805243445692884,6.885299990244675e-05,0.09719281799971213
45,65,59,2337,0.5835205992509364,0.0002000069998757681,0.09630534699954296
46,48,12,2255,0.5630461922596754,0.00014085499969951343,0.09776442899965332
47,82,74,2347,0.5860174781523096,0.00039941400063980836,0.09503383999981452
48,71,12,2295,0.5730337078651685,4.69110000267392e-05,0.09753519100013364
49,6,46,2284,0.570287141073658,0.00022864899983687792,0.0989436800000476
50,6,12,2347,0.5860174781523096,0.00011846399956993992,0.09643699600019318
51,80,56,2326,0.5807740324594257,0.00013803500041831285,0.09626231000038388
52,48,6,2323,0.5800249687890138,0.00020878700070170453,0.09714937199987617
53,32,59,2297,0.5735330836454432,0.00026763000005303184,0.09610967400021764
54,7,4,2286,0.5707865168539326,0.00026625899954524357,0.0980267940003614
55,30,40,2285,0.5705368289637952,0.00025911899956554407,0.10132873299971834
56,6,87,2256,0.5632958801498127,0.0003574029997253092,0.09642196599997988
57,69,19,2302,0.5747815230961298,0.0003731830001925118,0.09685798200007412
58,11,7,2335,0.5830212234706617,0.00022072800038586138,0.09867921699969884
59,57,30,2289,0.5715355805243446,0.00027721999958885135,0.0958681729998716
60,43,5,2329,0.5815230961298377,0.00018505699972592993,0.09727328100052546
61,23,44,2333,0.5825218476903871,0.00026100900049641496,0.09768059699945297
62,34,78,2299,0.5740324594257179,0.00018970699966303073,0.09747196899934352
63,40,14,2326,0.5807740324594257,4.888200055574998e-05,0.09627735600042797
64,31,22,2339,0.584019975031211,0.00021631799972965382,0.09591146300044784
65,1,77,2274,0.5677902621722847,0.0003502330000628717,0.09697588100061694
66,27,4,2293,0.5725343320848939,0.0001450950003345497,0.09676037400004134
67,45,14,2263,0.565043695380774,0.00018587599970487645,0.09651695499997004
68,87,55,2302,0.5747815230961298,0.00024769900028331904,0.09589247200074169
69,74,2,2232,0.5573033707865168,0.0003715129996635369,0.09650883900030749
70,22,19,2273,0.5675405742821473,0.00023376799981633667,0.09674127899961604
71,13,38,2312,0.5772784019975031,0.00024722899979678914,0.09740307199990639
72,9,15,2344,0.5852684144818976,0.00010059299984277459,0.09699860799992166
73,31,59,2274,0.5677902621722847,0.0002799200001391,0.09611960600068414
74,67,26,2348,0.586267166042447,0.00035098300031677354,0.09740908200001286
75,72,75,2268,0.5662921348314607,0.0003554229997462244,0.09707559999969817
76,50,17,2312,0.5772784019975031,0.00024259899964818032,0.09704049799984205
77,54,17,2341,0.5845193508114856,0.00017606700021133292,0.09690219299955061
78,79,67,2289,0.5715355805243446,0.00014990599993325304,0.09704075700028625
79,80,60,2263,0.565043695380774,0.00032981200001813704,0.09735260500019649
80,25,36,2290,0.5717852684144819,0.00015673600046284264,0.09736933600015618
81,77,52,2285,0.5705368289637952,0.0003023310000571655,0.09588617299959878
82,3,75,2282,0.5697877652933833,0.0002862409992303583,0.09647426399988035
83,2,85,2285,0.5705368289637952,0.00033741199968062574,0.09684271799960698
84,76,57,2309,0.5765293383270912,0.00029004099997109734,0.09643642200080649
85,10,74,2329,0.5815230961298377,0.00020386800042615505,0.09647157400013384
86,29,35,2228,0.5563046192259675,0.0002508489997126162,0.09674460400037788
87,79,34,2310,0.5767790262172284,8.619299933343427e-05,0.09692090000044118
88,47,69,2243,0.5600499375780275,0.0001487949994043447,0.09732635100044718
89,77,20,2287,0.5710362047440699,0.00011841400009870995,0.0961039260000689
90,13,6,2234,0.5578027465667915,0.000322272000630619,0.09761120999974082
91,87,62,2268,0.5662921348314607,0.00023575900013383944,0.09763027000008151
92,1,74,2288,0.5712858926342073,0.00018037700010609115,0.09672741799931828
93,84,49,2308,0.5762796504369538,0.00014745499993296107,0.0960501640001894
94,24,4,2274,0.5677902621722847,0.00038328400023601716,0.09678828999949474
95,40,76,2312,0.5772784019975031,0.00033911199989233864,0.09595258999979706
96,73,18,2275,0.568039950062422,0.0003714829999807989,0.09614632800003164
97,19,5,2293,0.5725343320848939,0.00022605800040764734,0.09631314400030533
98,65,36,2279,0.5690387016229713,0.00021725799979321891,0.09652193599958991
99,73,66,2294,0.5727840199750313,0.0004036249993077945,0.0963531300003524
100,4,12,2299,0.5740324594257179,7.635299971298082e-05,0.09716596899943397
101,77,59,2314,0.5777777777777777,0.00015581600018776953,0.09679720599979191
102,6,60,2294,0.5727840199750313,0.00015123600041988539,0.09763129600014508
103,85,39,2312,0.5772784019975031,0.00024130899964802666,0.09677008500057127
104,16,79,2291,0.5720349563046192,0.00023824900017643813,0.0969700619998548
105,63,79,2310,0.5767790262172284,0.00031527099963568617,0.09610933099975227
106,2,70,2285,0.5705368289637952,0.0003217820003555971,0.09677177499997924
107,13,77,2250,0.5617977528089888,0.00036818300031882245,0.09628334599983646
108,11,67,2354,0.5877652933832709,0.0001852569994298392,0.09591404999991937
109,63,1,2299,0.5740324594257179,0.0001812069995139609,0.0965248110005632
