exp,source,target,edges,density,t_dijkstra,t_floyd
0,13,1,278,0.639080459770115,2.8229999998075073e-05,0.003997276999825772
1,21,3,263,0.6045977011494252,5.681999982698471e-05,0.003962888000160092
2,15,22,295,0.6781609195402298,5.0590000000738655e-05,0.004001607999953194
3,6,20,293,0.6735632183908046,3.3730000041032326e-05,0.003938996999977462
4,1,18,293,0.6735632183908046,3.197000000909611e-05,0.003973837000103231
5,18,13,292,0.671264367816092,2.1650000007866765e-05,0.003989676999935909
6,11,3,268,0.6160919540229886,6.213999995452468e-05,0.00398890799988294
7,1,0,286,0.6574712643678161,1.7100000150094274e-05,0.00402444800010926
8,23,13,293,0.6735632183908046,5.675000011251541e-05,0.0040437179998207284
9,20,1,287,0.6597701149425287,2.7261000013822922e-05,0.0039441169999463455
10,24,19,287,0.6597701149425287,6.326099992293166e-05,0.003992057000004934
11,5,21,292,0.671264367816092,7.233999986056006e-05,0.004057467999928122
12,22,16,278,0.639080459770115,6.0770999880332965e-05,0.003997397000148339
13,26,0,289,0.664367816091954,6.014999985382019e-05,0.00474034999979267
14,18,4,284,0.6528735632183909,0.0001297399999202753,0.006915599999956612
15,19,20,288,0.6620689655172414,0.0001087610000922723,0.006853400000181864
16,6,16,280,0.6436781609195402,0.00011552000000847329,0.007034531000044808
17,7,19,279,0.6413793103448275,7.043999994493788e-05,0.007359123000014733
18,16,22,303,0.696551724137931,6.798100002924912e-05,0.006886079999958383
19,25,24,289,0.664367816091954,9.098100008486654e-05,0.004071117999956186
20,12,15,291,0.6689655172413793,5.9981000049447175e-05,0.004092167999942831
21,14,0,268,0.6160919540229886,4.3230999835941475e-05,0.004166717999851244
22,12,23,293,0.6735632183908046,8.218000016313454e-05,0.004053877999922406
23,26,8,271,0.6229885057471264,6.867999991300167e-05,0.003957757999842215
24,0,16,281,0.6459770114942529,4.804999980478897e-05,0.003989898000099856
25,28,19,290,0.6666666666666666,6.709000012961042e-05,0.004062537999971028
26,14,16,281,0.6459770114942529,6.25799998488219e-05,0.003945687999930669
27,10,29,299,0.6873563218390805,2.470000003995665e-05,0.0040187580000292655
28,5,6,304,0.6988505747126437,4.4720000005327165e-05,0.0038622069998837105
29,24,25,293,0.6735632183908046,6.114100006016088e-05,0.00395420700010618
30,9,17,278,0.639080459770115,4.124999986743205e-05,0.0040316380000149366
31,23,28,281,0.6459770114942529,4.892100014330936e-05,0.004002387000127783
32,19,22,288,0.6620689655172414,4.244999990987708e-05,0.003988446999983353
33,12,10,293,0.6735632183908046,7.099999993442907e-05,0.003918137000027855
34,29,14,275,0.632183908045977,6.505000010292861e-05,0.003932887000019036
35,10,26,295,0.6781609195402298,4.430999979376793e-05,0.003943646999914563
36,27,18,297,0.6827586206896552,7.690000006732589e-05,0.004362208999964423
37,19,8,284,0.6528735632183909,5.41699998848344e-05,0.00402007700017748
38,17,25,278,0.639080459770115,4.729000011138851e-05,0.004011028000149963
39,26,27,277,0.6367816091954023,6.117999987509393e-05,0.004032198000004428
40,2,10,297,0.6827586206896552,4.3680000089807436e-05,0.003939456999887625
41,0,2,283,0.6505747126436782,7.785000002513698e-05,0.003990868000073533
42,9,20,287,0.6597701149425287,3.8839999888296006e-05,0.003955036999968797
43,17,27,262,0.6022988505747127,3.54000001152599e-05,0.004005797999980132
44,10,25,273,0.6275862068965518,1.9780000002356246e-05,0.004048728000043411
45,1,16,292,0.671264367816092,1.5241000028254348e-05,0.003917766999848027
46,14,14,296,0.6804597701149425,7.9100000220933e-06,0.003938036999898031
47,14,24,278,0.639080459770115,6.430000007640047e-05,0.004013598000028651
48,9,11,276,0.6344827586206897,6.950099987079739e-05,0.003998686999921119
49,23,7,287,0.6597701149425287,7.636999998794636e-05,0.003973446999907537
50,29,0,272,0.6252873563218391,4.274000002624234e-05,0.0040552479999860225
51,20,7,264,0.6068965517241379,5.745999987993855e-05,0.003975128000092809
52,29,23,283,0.6505747126436782,5.157999999028107e-05,0.003993648000005123
53,27,16,274,0.6298850574712643,5.672100019182835e-05,0.004056816999991497
54,15,26,290,0.6666666666666666,5.287999988468073e-05,0.003948096999920381
55,18,22,290,0.6666666666666666,4.202999980407185e-05,0.003978078000045571
56,9,15,293,0.6735632183908046,4.3830000095113064e-05,0.003998248000016247
57,24,11,290,0.6666666666666666,5.563999980040535e-05,0.003995558000042365
58,17,26,282,0.6482758620689655,6.437000001824345e-05,0.0040265580000777845
59,19,23,289,0.664367816091954,6.566000001839711e-05,0.003960147000043435
60,4,16,282,0.6482758620689655,3.6061000173504e-05,0.003998536999915814
61,17,28,289,0.664367816091954,5.499000008057919e-05,0.003961617000186379
62,3,22,291,0.6689655172413793,3.142999980809691e-05,0.003913416999921537
63,15,5,289,0.664367816091954,3.083000001424807e-05,0.004005627999958961
64,5,0,292,0.671264367816092,3.131099992970121e-05,0.003955316999963543
65,29,26,272,0.6252873563218391,6.62200000078883e-05,0.003966137999896091
