exp,source,target,edges,density,t_dijkstra,t_floyd
0,18,19,871,0.7110204081632653,0.00010397400001238566,0.01701478999984829
1,33,5,820,0.6693877551020408,0.00014468500012299046,0.01714392499980022
2,0,29,860,0.7020408163265306,9.92539999060682e-05,0.016934787000081997
3,19,8,837,0.683265306122449,0.00014985500001785113,0.01717680699994162
4,11,1,878,0.7167346938775511,0.0001646470000196132,0.01716097600001376
5,47,38,877,0.7159183673469388,0.00016771699984019506,0.017102762999911647
6,47,11,874,0.713469387755102,5.332199998520082e-05,0.017159695999907854
7,13,35,870,0.710204081632653,3.446199980317033e-05,0.017130433999682282
8,41,1,864,0.7053061224489796,9.647299975767964e-05,0.01731160200006343
9,31,6,846,0.6906122448979591,4.7342000016215025e-05,0.01729593099980775
10,43,43,858,0.7004081632653061,1.281100003325264e-05,0.01730548200021076
11,37,47,869,0.7093877551020408,0.00018344699992667302,0.01712297399990348
12,9,6,841,0.686530612244898,0.00016497700016770978,0.017304681000041455
13,14,22,826,0.6742857142857143,9.424300014870823e-05,0.017180207000365044
14,7,34,830,0.6775510204081633,0.0001063140002770524,0.017255639000268275
15,40,10,863,0.7044897959183674,0.0001259249997929146,0.017044761000306607
16,31,18,854,0.6971428571428572,0.00017031700008374173,0.017094592999910674
17,45,36,864,0.7053061224489796,7.232300004034187e-05,0.01695371799996792
18,31,18,836,0.6824489795918367,9.526400026516058e-05,0.01698403899990808
19,49,23,872,0.7118367346938775,6.427200014513801e-05,0.017005669999889506
20,2,49,866,0.7069387755102041,8.152300006258884e-05,0.017264170000089507
21,1,18,852,0.6955102040816327,5.298199994285824e-05,0.017349902999740152
22,42,46,870,0.710204081632653,8.908299969334621e-05,0.017221336999682535
23,1,29,841,0.686530612244898,0.00012246500000401284,0.01730910100013716
24,42,24,858,0.7004081632653061,0.00010867499986488838,0.017056250000223372
25,24,37,878,0.7167346938775511,6.535300008181366e-05,0.017116281999733474
26,28,17,874,0.713469387755102,8.853300005284837e-05,0.017251308000140853
27,21,16,842,0.6873469387755102,4.6721999751753174e-05,0.01718288499978371
28,11,2,847,0.6914285714285714,0.00012403499977153842,0.01712229299982937
29,9,17,844,0.6889795918367347,0.00013192500000513974,0.017218996999872616
30,11,20,825,0.673469387755102,8.536299992556451e-05,0.016870412999651307
31,28,10,847,0.6914285714285714,9.26630000321893e-05,0.01702221899995493
32,2,29,840,0.6857142857142857,0.00011909400018339511,0.016861083000094368
33,3,40,882,0.72,0.00013696499991056044,0.01697565799986478
34,26,22,840,0.6857142857142857,9.948300021278556e-05,0.017237227999885363
35,7,0,855,0.6979591836734694,9.504300032858737e-05,0.017171275000237074
36,11,7,863,0.7044897959183674,0.00017306700010522036,0.01727655800004868
37,21,39,853,0.6963265306122449,3.296099976068945e-05,0.01709485199990013
38,3,6,846,0.6906122448979591,9.391300000061165e-05,0.017327642000054766
39,49,18,853,0.6963265306122449,0.00010049399998024455,0.017329950999737775
40,44,36,858,0.7004081632653061,7.339300009334693e-05,0.017374542999732512
41,33,9,853,0.6963265306122449,8.472299987261067e-05,0.017210197000167682
42,29,37,845,0.689795918367347,0.00012941500017404906,0.017288440000356786
43,41,45,812,0.6628571428571428,0.00010958400025629089,0.01727970899992215
44,31,43,851,0.6946938775510204,0.0001538659998914227,0.017230966999704833
45,10,22,859,0.7012244897959183,0.0001530060003460676,0.017331682000076398
46,1,13,863,0.7044897959183674,0.00015585600021950086,0.017189415999837365
47,0,26,867,0.7077551020408164,0.00012423499993019504,0.017119853000167495
48,42,6,845,0.689795918367347,0.00014463600018643774,0.01720828600036839
49,25,37,815,0.6653061224489796,8.155299974532682e-05,0.017271259000153805
50,12,41,844,0.6889795918367347,9.388299986312632e-05,0.017094532000101026
51,6,12,845,0.689795918367347,6.603200017707422e-05,0.01713716399990517
52,36,20,860,0.7020408163265306,0.00017643699993641349,0.0169014650000463
53,35,14,861,0.7028571428571428,5.2632000006269664e-05,0.017261427999983425
54,41,17,848,0.6922448979591836,0.00014404599960471387,0.017111943000145402
55,27,30,881,0.7191836734693877,8.302400010506972e-05,0.017192836000049283
56,7,36,868,0.7085714285714285,0.00014443600002778112,0.017329321000033815
57,46,41,832,0.6791836734693878,0.00014341600035550073,0.017318520000117132
58,17,31,842,0.6873469387755102,0.00012706500001513632,0.01707211000029929
59,27,45,843,0.6881632653061225,0.00016633699988233275,0.01715914399983376
60,12,32,867,0.7077551020408164,8.636400025352486e-05,0.017116271999839228
61,1,44,831,0.6783673469387755,0.0001498060000812984,0.017186975999720744
62,5,20,860,0.7020408163265306,6.165200011309935e-05,0.017102431999774126
63,49,0,855,0.6979591836734694,0.00016385599974455545,0.017176225000184786
64,19,7,859,0.7012244897959183,0.00014221599985830835,0.01722533600013776
65,1,46,869,0.7093877551020408,7.849299981899094e-05,0.017003478999868094
66,11,48,861,0.7028571428571428,0.0001478859999224369,0.016944076000072528
67,1,6,856,0.6987755102040817,0.00014702599992233445,0.01703782999993564
68,0,29,878,0.7167346938775511,3.753100008907495e-05,0.016998168000100122
