exp,source,target,edges,density,t_dijkstra,t_floyd
0,36,56,618,0.19556962025316454,0.00016936200017880765,0.07367289699959656
1,6,45,606,0.19177215189873417,0.00018093200014845934,0.07416542100008883
2,27,65,650,0.20569620253164558,0.0001985009998861642,0.07323876400005247
3,37,41,588,0.1860759493670886,0.00017789200001061545,0.07471004599983644
4,21,49,611,0.19335443037974684,0.00017466100007368368,0.07362595699987651
5,24,33,627,0.19841772151898734,0.00013182099974073935,0.07361480500003381
6,61,68,596,0.18860759493670887,3.9710000237391796e-05,0.07402970900011496
7,25,18,619,0.19588607594936708,8.994099971459946e-05,0.07291560000021491
8,74,21,570,0.18037974683544303,0.00016116100005092449,0.07336092400009875
9,38,16,621,0.19651898734177214,5.7390999700146494e-05,0.07350416500003121
10,33,57,581,0.1838607594936709,7.760100015730131e-05,0.07434296200017343
11,53,9,560,0.17721518987341772,0.00017680099972494645,0.07416963100013163
12,30,47,607,0.1920886075949367,6.342100004985696e-05,0.07360977500002264
13,44,67,637,0.20158227848101265,8.548000005248468e-05,0.07396317899974747
14,32,24,605,0.19145569620253164,6.0459999986051116e-05,0.07376859799978774
15,65,61,608,0.19240506329113924,0.00014217100033420138,0.07402659900026265
16,34,0,625,0.19778481012658228,4.640099996322533e-05,0.0737200670000675
17,69,20,588,0.1860759493670886,0.0001766619998306851,0.07388443800027744
18,24,50,622,0.19683544303797468,0.00015300099994419725,0.07377566600007412
19,34,43,619,0.19588607594936708,0.00012129100014135474,0.0737450159999753
20,43,31,629,0.1990506329113924,0.00011520099997142097,0.07359586500024307
21,60,45,616,0.1949367088607595,4.6069999825704144e-05,0.07393673799970202
22,54,2,572,0.1810126582278481,4.1480000163574005e-05,0.07289246900018043
23,45,54,596,0.18860759493670887,0.0001247609998245025,0.07314540099969236
24,39,74,595,0.18829113924050633,0.00017436099960832507,0.07336089299997184
25,57,67,584,0.1848101265822785,0.00012193099973956123,0.07288749900044422
26,27,78,592,0.18734177215189873,0.0001570319996062608,0.0741617089997817
27,41,45,599,0.18955696202531647,0.00012194100008855457,0.07382225700030176
28,5,23,612,0.19367088607594937,8.404100026382366e-05,0.0736030039997786
29,41,30,622,0.19683544303797468,7.056000004013185e-05,0.07423010100001193
30,19,56,592,0.18734177215189873,0.00013894199992137146,0.07441494100021373
31,44,46,638,0.20189873417721518,0.00018133200001102523,0.07397148700010803
32,39,17,637,0.20158227848101265,0.00013137099995219614,0.07387842599973737
33,31,50,575,0.1819620253164557,8.39799999994284e-05,0.07407659799991961
34,57,54,592,0.18734177215189873,0.0002040120002675394,0.0749224950000098
35,18,46,615,0.19462025316455697,0.0001361709996672289,0.07428032999996503
36,59,66,566,0.17911392405063292,7.726100011495873e-05,0.07436191999977382
37,42,6,620,0.1962025316455696,0.00019906199986508,0.0739886370001841
